zid,function_zid,label,analysis_category,has_while,has_for_range,has_recursion,has_int_arithmetic,loc,c_status,c_quality,c_approximations,c_has_precond,its_status,its_quality,its_approximations,its_has_precond,its_modulo_abstracted,aprove_c_result,aprove_c_verdict_corrected,aprove_c_failure_reason,muval_c_result,muval_c_verdict_corrected,muval_c_failure_reason,verymax_result,verymax_verdict_corrected,verymax_failure_reason,koat_result,koat_verdict_corrected,koat_failure_reason,t2_result,t2_verdict_corrected,t2_failure_reason
Z11516,Z11515,python ord(),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11521,Z11519,"longer string, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11527,Z11523,"codepoints in order, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11536,Z11534,chr() in python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11540,Z11538,"next character, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11543,Z11542,"if (string type), Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11546,Z11531,"remove characters in character range, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11550,Z11548,"French plural, Python",NO_LOOP,0,0,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11560,Z11557,"is Breton plural, Python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11565,Z11564,"previous character, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11574,Z11573,"is heterogram, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11586,Z11585,implementation using python format strings,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11591,Z11590,python French masculine adjective to feminine,NO_LOOP,0,0,0,1,38,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11600,Z11595,"test for mutation, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11613,Z11611,"Breton -où plural, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11618,Z11616,"singulative in Breton, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11626,Z11619,"soft mutation in Breton, Python",NO_LOOP,0,0,0,1,34,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11631,Z11627,"hardened form in Breton, python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11636,Z11632,"fricative mutation in Breton, python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11644,Z11642,"NATO phonetic alphabet ICAO pronunciation encode, python",NO_LOOP,0,0,0,1,42,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11666,Z11640,"Hindko plural, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11692,Z11690,"strings equal length, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11694,Z11693,"string only has characters from alphabet, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11704,Z11700,"Breton definite article, Python",NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11728,Z11722,"German noun, -(e)n declension, python",NO_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11733,Z11729,"German noun, -s declension, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11748,Z11739,"German noun, umlaut + -e declension, python",NO_LOOP,0,0,0,1,20,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11752,Z11749,"German noun, -n declension, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11766,Z11762,"German noun, -um/-en declension, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11785,Z11779,"Breton plural -ien, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11794,Z11789,"German noun, -e declension, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11832,Z11828,"quaternary and, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11836,Z11834,"German noun, -(e)n declension, Python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11861,Z11849,"octonary and, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11872,Z11863,"in ['a', 'e', ... 'O', 'U']",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11883,Z11879,x[:-1],NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11886,Z11884,"condense to numeric charges in SMILES string, python",NO_LOOP,0,0,0,0,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11896,Z11891,"remove valid [bracketed] atoms then test for remaining brackets, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11900,Z11899,"all characters in SMILES are valid, python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11908,Z11903,"test for sequential bonds, python",NO_LOOP,0,0,0,0,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11921,Z11917,"correct unbracketed atoms, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11930,Z11929,"Punjabi Gurmukhi masculine nominal ā > e, Python",NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11939,Z11938,+e Python,NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z11995,Z11991,"Python German noun, -(e)s genitive declension",NO_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12057,Z11822,Z12057,NO_LOOP,0,0,0,1,158,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12074,Z12058,Python Punjabi Shahmukhi masculine nominal ā > e,NO_LOOP,0,0,0,0,26,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12079,Z12078,+ ha Python ,NO_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12115,Z12082,-(r)(a) +(ģ)(á)k Python,NO_LOOP,0,0,0,1,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12117,Z12116,+r Python,NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12125,Z10782,Add two integers Python,NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12131,Z12130,+t Python,NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12135,Z12134,+llu Python,NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12177,Z12176,is Nanakshahi leap year (Python),NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12187,Z12186,+e Python (Fonna),NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12190,Z12189,"validate word final cluster, Python ",NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12195,Z12194,"match permitted consonant, Python",NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12199,Z12198,"Gurmukhi Dhanni gerund, Python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12216,Z12215,"Devanagari to Mundari Bani, python",NO_LOOP,0,0,0,0,24,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12226,Z12225,-nā Urdu (Python),NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12229,Z12228,verb stem ending Urdu (python),NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12252,Z10384,Python unicodedata.normalize(),NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12254,Z11170,Python str.removesuffix(),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12272,Z12268,"is Breton verb, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12303,Z12294,is Hebrew Calendar leap year (Python),NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12311,Z11151,unwrap string Python using slice notation,NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12312,Z11082,fallback if string is empty Python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12390,Z12389,(!) replicate string n-times Python (duplicate?),NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12392,Z12391,Remove diacritics (Python),NO_LOOP,0,0,0,0,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12430,Z12429,number is odd (python),NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12586,Z12578,return lemma,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12595,Z12593,Z12595,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12607,Z12606,Round to decimal places (python),NO_LOOP,0,0,0,1,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12612,Z12611,expand from numeric charges in SMILES string (python),NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12618,Z12617,remove charges from SMILES string (python),NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12631,Z12630,Python Esperanto accusative,NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12637,Z12636,"is Armstrong number, python",NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12663,Z10862,multiplication (python),NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12664,Z12246,"Urdu feminine singular potential participle, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12669,Z12668,Reverse a list in Python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12682,Z12681,"length of a list, Python len()",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12685,Z12684,are all true in Python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12693,Z12689,"German noun, -(e)s genitive declension, python",NO_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12694,Z12480,"number is even, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12704,Z12698,using any in Python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12721,Z12720,"sum list, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12724,Z12723,"list mean, python",NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12728,Z12727,"list median, python",NO_LOOP,0,0,0,1,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12730,Z12729,"Burrows–Wheeler transform, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12774,Z12526,"Body Mass Index (metric), python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12779,Z12755,"is single element list, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12780,Z12759,"is two element list, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12792,Z12767,"join lists, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12798,Z12745,"all permutations, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12832,Z12828,English adjective based on scientific name of plant family (Python),NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12853,Z12851,"is longer list, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12858,Z12856,"remove first matching element from list, python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12865,Z12864,"lists have equal length, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12869,Z12741,"is permutation, python",NO_LOOP,0,0,0,0,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12902,Z12899,join list of strings (python),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12914,Z810,"Prepend element to list, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12923,Z12476,"modulo, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12927,Z12926,Gregorian to Bangla in python (Bangladesh),NO_LOOP,0,0,0,1,30,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12942,Z12941,"debug, python",NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12949,Z802,python if statement,NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12979,Z12967,"list without last element, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12980,Z12961,"append element to list, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12988,Z12987,Binary to hexadecimal (python),NO_LOOP,0,0,0,0,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12993,Z12992,Basic data type (python),NO_LOOP,0,0,0,0,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z12998,Z12997,Mix colors (python),NO_LOOP,0,0,0,1,30,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13008,Z11264,"regular present in german (second person), python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13024,Z13023,Opposite color (python),NO_LOOP,0,0,0,1,46,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13029,Z13028,Color contrast ratio (python),NO_LOOP,0,0,0,1,33,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13038,Z11961,"ends with aeiou, python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13044,Z13040,using a Python dict with Cyrillic to Latin,NO_LOOP,0,0,0,0,25,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13057,Z12473,"cosine, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13065,Z11553,"remove emojis, python",NO_LOOP,0,0,0,0,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13086,Z13085,"acoth, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13091,Z13087,"English -ing form, python",NO_LOOP,0,0,0,1,21,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13126,Z13124,"Japanese: mutual conversion between katakana and hiragana, Python",NO_LOOP,0,0,0,0,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13149,Z13148,xorshift32 (python),NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13164,Z13081,"remove all matching elements, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13166,Z13052,"object equality, python ==",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13179,Z13177,English -ed form in Python,NO_LOOP,0,0,0,1,15,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13207,Z13206,Irregular English lemma in Python list,NO_LOOP,0,0,0,0,23,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13228,Z13224,"split list into two, python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13246,Z11651,English accusative pronoun in Python,NO_LOOP,0,0,0,0,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13256,Z13254,Suffix English word in Python,NO_LOOP,0,0,0,1,84,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13282,Z13280,"English -ion base form, python",NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13287,Z13284,"English -ed form, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13313,Z13310,different list length in Python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13325,Z13324,"is equal or longer, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13336,Z13335,nengō to gregorian in Python,NO_LOOP,0,0,0,1,55,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13342,Z13341,lerp (python),NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13390,Z11156,simple XML tag wrap Python,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13406,Z13402,"words from string, python",NO_LOOP,0,0,0,0,11,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13408,Z13407,python split(),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13426,Z13424,"pair and bracket, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13451,Z13445,"not any(), python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13452,Z811,"first element, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13533,Z13522,"equality of natural numbers, python ==",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13534,Z13262,"English -er form, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13543,Z13539,Python *,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13548,Z13546,"natural number division, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13554,Z13551,"natural number division remainder, python %",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13559,Z13555,"natural number is even, python %2",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13565,Z13561,"Collatz conjecture function, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13570,Z13569,"subtract with floor 0, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13573,Z13521,"add, python +",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13577,Z13576,"absolute difference, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13581,Z13578,"increment by one, python +1",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13586,Z13582,"decrement by one, python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13597,Z13596,"English month from number, python",NO_LOOP,0,0,0,0,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13632,Z13630,"greater number, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13635,Z13633,"lesser number, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13637,Z13636,"natural number identity, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13641,Z13640,"zero function, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13645,Z13644,2^n python,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13648,Z13647,m**n python,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13654,Z13651,"bitwise and, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13655,Z13652,bitwise or Python,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13656,Z13653,bitwise xor Python,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13664,Z13663,n^2 python,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13678,Z13676,"greater than, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z13684,Z13682,"greater than or equal, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
